source_path,line,topic,keywords,excerpt,context
33_debt10_white_thread_open_holonomy_preckm_v3_5/METATIME_SM_WHITE_THREAD_OPEN_HOLONOMY_PRECKM_v3_5.md,8,mixing,CKM,"**Epistemic class:** structural pre-CKM operator, not numerical CKM.","6: 
7: **Gate:** `PRE_CKM_OPEN_HOLONOMY_OPERATOR_PASS`  
8: **Epistemic class:** structural pre-CKM operator, not numerical CKM.  
9: **Repo discipline:** append-only relative to v3.4; no nested archives; no mass rescore in this module.
10: "
33_debt10_white_thread_open_holonomy_preckm_v3_5/METATIME_SM_WHITE_THREAD_OPEN_HOLONOMY_PRECKM_v3_5.md,9,mass_or_fermion,mass,**Repo discipline:** append-only relative to v3.4; no nested archives; no mass rescore in this module.,"7: **Gate:** `PRE_CKM_OPEN_HOLONOMY_OPERATOR_PASS`  
8: **Epistemic class:** structural pre-CKM operator, not numerical CKM.  
9: **Repo discipline:** append-only relative to v3.4; no nested archives; no mass rescore in this module.
10: 
11: ## Purpose"
33_debt10_white_thread_open_holonomy_preckm_v3_5/METATIME_SM_WHITE_THREAD_OPEN_HOLONOMY_PRECKM_v3_5.md,13,mass_or_fermion,CKM;White-Thread;down;quark;up,v3.4 established that the up and down quark sectors cannot share a single flat scalar axis if CKM is ever to appear. v3.5 adds the next missing layer: an unfitted **White-Thread open-holonomy bridge** between the already frozen up/down sector bases.,"11: ## Purpose
12: 
13: v3.4 established that the up and down quark sectors cannot share a single flat scalar axis if CKM is ever to appear. v3.5 adds the next missing layer: an unfitted **White-Thread open-holonomy bridge** between the already frozen up/down sector bases.
14: 
15: The aim is not to fit CKM and not to fix masses. The aim is to define the operator-shaped channel through which CKM may later be derived."
33_debt10_white_thread_open_holonomy_preckm_v3_5/METATIME_SM_WHITE_THREAD_OPEN_HOLONOMY_PRECKM_v3_5.md,15,mass_or_fermion,CKM;mass;masses,The aim is not to fit CKM and not to fix masses. The aim is to define the operator-shaped channel through which CKM may later be derived.,"13: v3.4 established that the up and down quark sectors cannot share a single flat scalar axis if CKM is ever to appear. v3.5 adds the next missing layer: an unfitted **White-Thread open-holonomy bridge** between the already frozen up/down sector bases.
14: 
15: The aim is not to fit CKM and not to fix masses. The aim is to define the operator-shaped channel through which CKM may later be derived.
16: 
17: ## DEFINITION — White-Thread as open holonomy"
33_debt10_white_thread_open_holonomy_preckm_v3_5/METATIME_SM_WHITE_THREAD_OPEN_HOLONOMY_PRECKM_v3_5.md,17,white_thread,White-Thread,## DEFINITION — White-Thread as open holonomy,"15: The aim is not to fit CKM and not to fix masses. The aim is to define the operator-shaped channel through which CKM may later be derived.
16: 
17: ## DEFINITION — White-Thread as open holonomy
18: 
19: White-Thread is treated here as an open-path holonomy operator between sector bases. It maps an up-type quark basis state to a down-type quark basis state through phase displacement, the zeta-imaginary width, the Ramanujan asymptotic envelope, and the information operator as a quantum of informational preference fluctuation."
33_debt10_white_thread_open_holonomy_preckm_v3_5/METATIME_SM_WHITE_THREAD_OPEN_HOLONOMY_PRECKM_v3_5.md,19,mass_or_fermion,Ramanujan;White-Thread;down;quark;up,"White-Thread is treated here as an open-path holonomy operator between sector bases. It maps an up-type quark basis state to a down-type quark basis state through phase displacement, the zeta-imaginary width, the Ramanujan asymptotic envelope, and the information operator as a quantum of informational preference fluctuation.","17: ## DEFINITION — White-Thread as open holonomy
18: 
19: White-Thread is treated here as an open-path holonomy operator between sector bases. It maps an up-type quark basis state to a down-type quark basis state through phase displacement, the zeta-imaginary width, the Ramanujan asymptotic envelope, and the information operator as a quantum of informational preference fluctuation.
20: 
21: ## ANSATZ — structural amplitude, not CKM"
33_debt10_white_thread_open_holonomy_preckm_v3_5/METATIME_SM_WHITE_THREAD_OPEN_HOLONOMY_PRECKM_v3_5.md,21,mixing,CKM,"## ANSATZ — structural amplitude, not CKM","19: White-Thread is treated here as an open-path holonomy operator between sector bases. It maps an up-type quark basis state to a down-type quark basis state through phase displacement, the zeta-imaginary width, the Ramanujan asymptotic envelope, and the information operator as a quantum of informational preference fluctuation.
20: 
21: ## ANSATZ — structural amplitude, not CKM
22: 
23: The module computes a raw open-holonomy overlap for each up/down pair. This overlap is a structural object. It is explicitly **not** a CKM matrix element. A row-normalized diagnostic is emitted only to inspect shape; it is quarantined from physical interpretation."
33_debt10_white_thread_open_holonomy_preckm_v3_5/METATIME_SM_WHITE_THREAD_OPEN_HOLONOMY_PRECKM_v3_5.md,23,mixing,CKM;down;up,The module computes a raw open-holonomy overlap for each up/down pair. This overlap is a structural object. It is explicitly **not** a CKM matrix element. A row-normalized diagnostic is emitted only to inspect shape; it is quarantined from physical interpretation.,"21: ## ANSATZ — structural amplitude, not CKM
22: 
23: The module computes a raw open-holonomy overlap for each up/down pair. This overlap is a structural object. It is explicitly **not** a CKM matrix element. A row-normalized diagnostic is emitted only to inspect shape; it is quarantined from physical interpretation.
24: 
25: ## LEMMA — CKM requires non-identical sector bases"
33_debt10_white_thread_open_holonomy_preckm_v3_5/METATIME_SM_WHITE_THREAD_OPEN_HOLONOMY_PRECKM_v3_5.md,25,mixing,CKM,## LEMMA — CKM requires non-identical sector bases,"23: The module computes a raw open-holonomy overlap for each up/down pair. This overlap is a structural object. It is explicitly **not** a CKM matrix element. A row-normalized diagnostic is emitted only to inspect shape; it is quarantined from physical interpretation.
24: 
25: ## LEMMA — CKM requires non-identical sector bases
26: 
27: If the up and down bases are identical, no nontrivial mixing can arise. The v3.4 basis orientation already produced non-identical sector bases. v3.5 checks that the White-Thread bridge has nonzero off-diagonal structure."
33_debt10_white_thread_open_holonomy_preckm_v3_5/METATIME_SM_WHITE_THREAD_OPEN_HOLONOMY_PRECKM_v3_5.md,27,white_thread,White-Thread;down;up,"If the up and down bases are identical, no nontrivial mixing can arise. The v3.4 basis orientation already produced non-identical sector bases. v3.5 checks that the White-Thread bridge has nonzero off-diagonal structure.","25: ## LEMMA — CKM requires non-identical sector bases
26: 
27: If the up and down bases are identical, no nontrivial mixing can arise. The v3.4 basis orientation already produced non-identical sector bases. v3.5 checks that the White-Thread bridge has nonzero off-diagonal structure.
28: 
29: ## VALIDATION GATE"
33_debt10_white_thread_open_holonomy_preckm_v3_5/METATIME_SM_WHITE_THREAD_OPEN_HOLONOMY_PRECKM_v3_5.md,35,mass_or_fermion,mass;masses,"- no observed masses are used,","33: - exactly nine up/down open-holonomy pairs are generated,
34: - nonzero off-diagonal structure exists,
35: - no observed masses are used,
36: - no observed CKM/PMNS data are used,
37: - no old tau/eigenvalue table is imported,"
33_debt10_white_thread_open_holonomy_preckm_v3_5/METATIME_SM_WHITE_THREAD_OPEN_HOLONOMY_PRECKM_v3_5.md,36,mixing,CKM;PMNS,"- no observed CKM/PMNS data are used,","34: - nonzero off-diagonal structure exists,
35: - no observed masses are used,
36: - no observed CKM/PMNS data are used,
37: - no old tau/eigenvalue table is imported,
38: - no fitted White-Thread values are used,"
33_debt10_white_thread_open_holonomy_preckm_v3_5/METATIME_SM_WHITE_THREAD_OPEN_HOLONOMY_PRECKM_v3_5.md,37,tau_eigenvalue,eigenvalue;tau,"- no old tau/eigenvalue table is imported,","35: - no observed masses are used,
36: - no observed CKM/PMNS data are used,
37: - no old tau/eigenvalue table is imported,
38: - no fitted White-Thread values are used,
39: - no mass rescore is performed."
33_debt10_white_thread_open_holonomy_preckm_v3_5/METATIME_SM_WHITE_THREAD_OPEN_HOLONOMY_PRECKM_v3_5.md,38,white_thread,White-Thread,"- no fitted White-Thread values are used,","36: - no observed CKM/PMNS data are used,
37: - no old tau/eigenvalue table is imported,
38: - no fitted White-Thread values are used,
39: - no mass rescore is performed.
40: "
33_debt10_white_thread_open_holonomy_preckm_v3_5/METATIME_SM_WHITE_THREAD_OPEN_HOLONOMY_PRECKM_v3_5.md,39,mass_or_fermion,mass,- no mass rescore is performed.,"37: - no old tau/eigenvalue table is imported,
38: - no fitted White-Thread values are used,
39: - no mass rescore is performed.
40: 
41: Observed status:"
33_debt10_white_thread_open_holonomy_preckm_v3_5/METATIME_SM_WHITE_THREAD_OPEN_HOLONOMY_PRECKM_v3_5.md,45,mixing,CKM,"""module"": ""METATIME_SM_WHITE_THREAD_OPEN_HOLONOMY_PRECKM_v3_5"",","43: ```json
44: {
45:   ""module"": ""METATIME_SM_WHITE_THREAD_OPEN_HOLONOMY_PRECKM_v3_5"",
46:   ""gate"": ""PRE_CKM_OPEN_HOLONOMY_OPERATOR_PASS"",
47:   ""uses_observed_masses"": false,"
33_debt10_white_thread_open_holonomy_preckm_v3_5/METATIME_SM_WHITE_THREAD_OPEN_HOLONOMY_PRECKM_v3_5.md,47,mass_or_fermion,mass;masses,"""uses_observed_masses"": false,","45:   ""module"": ""METATIME_SM_WHITE_THREAD_OPEN_HOLONOMY_PRECKM_v3_5"",
46:   ""gate"": ""PRE_CKM_OPEN_HOLONOMY_OPERATOR_PASS"",
47:   ""uses_observed_masses"": false,
48:   ""uses_observed_CKM"": false,
49:   ""uses_observed_PMNS"": false,"
33_debt10_white_thread_open_holonomy_preckm_v3_5/METATIME_SM_WHITE_THREAD_OPEN_HOLONOMY_PRECKM_v3_5.md,50,tau_eigenvalue,tau,"""uses_old_tau_values"": false,","48:   ""uses_observed_CKM"": false,
49:   ""uses_observed_PMNS"": false,
50:   ""uses_old_tau_values"": false,
51:   ""uses_fitted_white_thread_values"": false,
52:   ""mass_rescore_allowed_in_this_module"": false,"
33_debt10_white_thread_open_holonomy_preckm_v3_5/METATIME_SM_WHITE_THREAD_OPEN_HOLONOMY_PRECKM_v3_5.md,52,mass_or_fermion,mass,"""mass_rescore_allowed_in_this_module"": false,","50:   ""uses_old_tau_values"": false,
51:   ""uses_fitted_white_thread_values"": false,
52:   ""mass_rescore_allowed_in_this_module"": false,
53:   ""CKM_numerical_claim"": false,
54:   ""PMNS_numerical_claim"": false,"
33_debt10_white_thread_open_holonomy_preckm_v3_5/METATIME_SM_WHITE_THREAD_OPEN_HOLONOMY_PRECKM_v3_5.md,66,tau_eigenvalue,tau,"""all_records_no_old_tau"": true,","64:   ""all_records_no_CKM"": true,
65:   ""all_records_no_PMNS"": true,
66:   ""all_records_no_old_tau"": true,
67:   ""all_records_no_fitted_white_thread_values"": true,
68:   ""outputs"": ["
33_debt10_white_thread_open_holonomy_preckm_v3_5/METATIME_SM_WHITE_THREAD_OPEN_HOLONOMY_PRECKM_v3_5.md,86,white_thread,White-Thread;up,Do not promote the White-Thread amplitudes to fitted couplings.,"84: Do not compare the row-normalized diagnostic to observed CKM.  
85: Do not use this module to rescore masses.  
86: Do not promote the White-Thread amplitudes to fitted couplings.
87: 
88: ## NEXT DEBT"
33_debt10_white_thread_open_holonomy_preckm_v3_5/README.md,1,mixing,CKM;White-Thread,# v3.5 White-Thread Open Holonomy Pre-CKM Operator,"1: # v3.5 White-Thread Open Holonomy Pre-CKM Operator
2: 
3: This module adds an unfitted White-Thread open-holonomy bridge between frozen up/down sector bases."
33_debt10_white_thread_open_holonomy_preckm_v3_5/README.md,3,white_thread,White-Thread;down;up,This module adds an unfitted White-Thread open-holonomy bridge between frozen up/down sector bases.,"1: # v3.5 White-Thread Open Holonomy Pre-CKM Operator
2: 
3: This module adds an unfitted White-Thread open-holonomy bridge between frozen up/down sector bases.
4: 
5: It is pre-CKM only. It does not claim numerical CKM, PMNS, or mass prediction."
33_debt10_white_thread_open_holonomy_preckm_v3_5/README.md,5,mass_or_fermion,CKM;PMNS;mass,"It is pre-CKM only. It does not claim numerical CKM, PMNS, or mass prediction.","3: This module adds an unfitted White-Thread open-holonomy bridge between frozen up/down sector bases.
4: 
5: It is pre-CKM only. It does not claim numerical CKM, PMNS, or mass prediction."
33_debt10_white_thread_open_holonomy_preckm_v3_5/VALIDATION_STATUS_v3_5.md,3,mixing,CKM,Gate: `PRE_CKM_OPEN_HOLONOMY_OPERATOR_PASS`,"1: # VALIDATION STATUS v3.5
2: 
3: Gate: `PRE_CKM_OPEN_HOLONOMY_OPERATOR_PASS`
4: 
5: - uses observed masses: false"
33_debt10_white_thread_open_holonomy_preckm_v3_5/VALIDATION_STATUS_v3_5.md,5,mass_or_fermion,mass;masses,- uses observed masses: false,"3: Gate: `PRE_CKM_OPEN_HOLONOMY_OPERATOR_PASS`
4: 
5: - uses observed masses: false
6: - uses observed CKM: false
7: - uses observed PMNS: false"
33_debt10_white_thread_open_holonomy_preckm_v3_5/VALIDATION_STATUS_v3_5.md,6,mixing,CKM,- uses observed CKM: false,"4: 
5: - uses observed masses: false
6: - uses observed CKM: false
7: - uses observed PMNS: false
8: - uses old tau/eigenvalue: false"
33_debt10_white_thread_open_holonomy_preckm_v3_5/VALIDATION_STATUS_v3_5.md,7,mixing,PMNS,- uses observed PMNS: false,"5: - uses observed masses: false
6: - uses observed CKM: false
7: - uses observed PMNS: false
8: - uses old tau/eigenvalue: false
9: - uses fitted White-Thread values: false"
33_debt10_white_thread_open_holonomy_preckm_v3_5/VALIDATION_STATUS_v3_5.md,8,tau_eigenvalue,eigenvalue;tau,- uses old tau/eigenvalue: false,"6: - uses observed CKM: false
7: - uses observed PMNS: false
8: - uses old tau/eigenvalue: false
9: - uses fitted White-Thread values: false
10: - mass rescore in this module: false"
33_debt10_white_thread_open_holonomy_preckm_v3_5/VALIDATION_STATUS_v3_5.md,9,white_thread,White-Thread,- uses fitted White-Thread values: false,"7: - uses observed PMNS: false
8: - uses old tau/eigenvalue: false
9: - uses fitted White-Thread values: false
10: - mass rescore in this module: false
11: - nontrivial off-diagonal bridge: True"
33_debt10_white_thread_open_holonomy_preckm_v3_5/VALIDATION_STATUS_v3_5.md,10,mass_or_fermion,mass,- mass rescore in this module: false,"8: - uses old tau/eigenvalue: false
9: - uses fitted White-Thread values: false
10: - mass rescore in this module: false
11: - nontrivial off-diagonal bridge: True
12: - validation_pass: True"
33_debt10_white_thread_open_holonomy_preckm_v3_5/VALIDATION_STATUS_v3_5.md,14,mixing,CKM,"This is a structural pre-CKM validation, not a numerical CKM validation.","12: - validation_pass: True
13: 
14: This is a structural pre-CKM validation, not a numerical CKM validation."
33_debt10_white_thread_open_holonomy_preckm_v3_5/results/row_normalized_pre_ckm_diagnostic_not_ckm_v3_5.csv,1,mixing,CKM;down,"row_normalized_diagnostic_not_CKM,down_d_generation_1,down_s_generation_2,down_b_generation_3","1: row_normalized_diagnostic_not_CKM,down_d_generation_1,down_s_generation_2,down_b_generation_3
2: up_u_generation_1,0.3797279308464632,0.39088169063274725,0.2293903785207896
3: up_c_generation_2,0.2714043199509918,0.264089293977279,0.4645063860717293"
33_debt10_white_thread_open_holonomy_preckm_v3_5/results/white_thread_open_holonomy_pairs_v3_5.csv,1,mass_or_fermion,CKM;PMNS;Ramanujan;down;mass;tau;up,"up_particle,down_particle,up_generation,down_generation,up_seed_pair,down_seed_pair,raw_basis_inner_product,phase_gap_rad,ramanujan_sigma_up,ramanujan_sigma_down,ramanujan_gap,information_quantum_kappa,zeta_heisenberg_width,white_thread_open_coherence,oriented_open_holonomy_overlap,abs_open_holonomy_overlap,uses_observed_mass,uses_observed_CKM,uses_observed_PMNS,uses_old_tau,uses_fitted_white_thread_values,status,feature_hash","1: up_particle,down_particle,up_generation,down_generation,up_seed_pair,down_seed_pair,raw_basis_inner_product,phase_gap_rad,ramanujan_sigma_up,ramanujan_sigma_down,ramanujan_gap,information_quantum_kappa,zeta_heisenberg_width,white_thread_open_coherence,oriented_open_holonomy_overlap,abs_open_holonomy_overlap,uses_observed_mass,uses_observed_CKM,uses_observed_PMNS,uses_old_tau,uses_fitted_white_thread_values,status,feature_hash
2: u,d,1,1,11-13,11-13,0.41356526255069287,1.1444299017734298,30.674130570191966,30.674130570191966,0.0,0.009193150006360484,0.0006224027435083134,0.9895342354920907,0.40923698590418567,0.40923698590418567,False,False,False,False,False,structural_open_holonomy_only_not_CKM,682d22df18c20a519c02fc3ff42c14f77509fa54faf15d8d3bc93af11f4932b7
3: u,s,1,2,11-13,11-13,0.4256607789497871,1.131104329452905,30.674130570191966,30.674130570191966,0.0,0.009193150006360484,0.0006185351082154768,0.9896554648048782,0.42125751604075806,0.42125751604075806,False,False,False,False,False,structural_open_holonomy_only_not_CKM,29930b2dd725612b8f27b61cbcd0926807e337465cf6122fb48936fe2bce8e89"
33_debt10_white_thread_open_holonomy_preckm_v3_5/results/white_thread_open_holonomy_pairs_v3_5.csv,2,mixing,CKM,"u,d,1,1,11-13,11-13,0.41356526255069287,1.1444299017734298,30.674130570191966,30.674130570191966,0.0,0.009193150006360484,0.0006224027435083134,0.9895342354920907,0.40923698590418567,0.40923698590418567,False,False,False,False,False,structural_open_holonomy_only_not_CKM,682d22df18c20a519c02fc3ff42c14f77509fa54faf15d8d3bc93af11f4932b7","1: up_particle,down_particle,up_generation,down_generation,up_seed_pair,down_seed_pair,raw_basis_inner_product,phase_gap_rad,ramanujan_sigma_up,ramanujan_sigma_down,ramanujan_gap,information_quantum_kappa,zeta_heisenberg_width,white_thread_open_coherence,oriented_open_holonomy_overlap,abs_open_holonomy_overlap,uses_observed_mass,uses_observed_CKM,uses_observed_PMNS,uses_old_tau,uses_fitted_white_thread_values,status,feature_hash
2: u,d,1,1,11-13,11-13,0.41356526255069287,1.1444299017734298,30.674130570191966,30.674130570191966,0.0,0.009193150006360484,0.0006224027435083134,0.9895342354920907,0.40923698590418567,0.40923698590418567,False,False,False,False,False,structural_open_holonomy_only_not_CKM,682d22df18c20a519c02fc3ff42c14f77509fa54faf15d8d3bc93af11f4932b7
3: u,s,1,2,11-13,11-13,0.4256607789497871,1.131104329452905,30.674130570191966,30.674130570191966,0.0,0.009193150006360484,0.0006185351082154768,0.9896554648048782,0.42125751604075806,0.42125751604075806,False,False,False,False,False,structural_open_holonomy_only_not_CKM,29930b2dd725612b8f27b61cbcd0926807e337465cf6122fb48936fe2bce8e89
4: u,b,1,3,11-13,101-103,0.25385780937835745,1.3141296811447833,30.674130570191966,261.6275910329191,230.95346046272712,0.009193150006360484,0.00014457367885618418,0.9738386445488915,0.24721654499317047,0.24721654499317047,False,False,False,False,False,structural_open_holonomy_only_not_CKM,a952965d79ac9f5097117250be1a1e7c73711181b7e47eb412f8ab9b3eaac74a"
